,Relationship,full_community_id_source,name_source,Ar_target,AtomicNumber_target,Density_target,MeltingPoint_target,Symbol_target,full_community_id_target,name_target
5078,IS_COMPOSED_OF,1598,C72800,419.5,328,30,419.5,65.38,ZINC,Zn
5079,IS_COMPOSED_OF,1598,C72800,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5080,IS_COMPOSED_OF,1598,C72800,231.9,326,50,231.9,118.71,TIN,Sn
5081,IS_COMPOSED_OF,1598,C72800,650,323,12,650,24.305,MAGNESIUM,Mg
5082,IS_COMPOSED_OF,1598,C72800,1455,327,28,1455,58.6934,NICKEL,Ni
5083,IS_COMPOSED_OF,1598,C72800,,,,,Nb,Nb,
5084,IS_COMPOSED_OF,1598,C72800,1246,330,25,1246,54.938044,MANGANESE,Mn
5085,IS_COMPOSED_OF,1598,C72800,231.9,326,50,231.9,118.71,TIN,Sn
5086,IS_COMPOSED_OF,1599,C72900,1455,327,28,1455,58.6934,NICKEL,Ni
5087,IS_COMPOSED_OF,1599,C72900,231.9,326,50,231.9,118.71,TIN,Sn
5088,IS_COMPOSED_OF,1599,C72900,1085,319,29,1085,63.546,COPPER,Cu
5089,IS_COMPOSED_OF,1599,C72900,1246,330,25,1246,54.938044,MANGANESE,Mn
5090,IS_COMPOSED_OF,1599,C72900,1538,321,26,1538,55.845,IRON,Fe
5091,IS_COMPOSED_OF,1599,C72900,,,,,Nb,Nb,
5092,IS_COMPOSED_OF,1599,C72900,327.5,329,82,327.5,207.2,LEAD,Pb
5093,IS_COMPOSED_OF,1599,C72900,650,323,12,650,24.305,MAGNESIUM,Mg
5094,IS_COMPOSED_OF,1599,C72900,419.5,328,30,419.5,65.38,ZINC,Zn
5095,IS_COMPOSED_OF,1599,C72900,1455,327,28,1455,58.6934,NICKEL,Ni
5096,IS_COMPOSED_OF,1599,C72900,231.9,326,50,231.9,118.71,TIN,Sn
5097,IS_COMPOSED_OF,1600,C72950,231.9,326,50,231.9,118.71,TIN,Sn
5098,IS_COMPOSED_OF,1600,C72950,1455,327,28,1455,58.6934,NICKEL,Ni
5099,IS_COMPOSED_OF,1600,C72950,1538,321,26,1538,55.845,IRON,Fe
5100,IS_COMPOSED_OF,1600,C72950,1085,319,29,1085,63.546,COPPER,Cu
5101,IS_COMPOSED_OF,1600,C72950,1246,330,25,1246,54.938044,MANGANESE,Mn
5102,IS_COMPOSED_OF,1600,C72950,327.5,329,82,327.5,207.2,LEAD,Pb
5103,IS_COMPOSED_OF,1600,C72950,231.9,326,50,231.9,118.71,TIN,Sn
5104,IS_COMPOSED_OF,1600,C72950,1455,327,28,1455,58.6934,NICKEL,Ni
5105,IS_COMPOSED_OF,1601,C73100,1455,327,28,1455,58.6934,NICKEL,Ni
5106,IS_COMPOSED_OF,1601,C73100,1246,330,25,1246,54.938044,MANGANESE,Mn
5107,IS_COMPOSED_OF,1601,C73100,231.9,326,50,231.9,118.71,TIN,Sn
5108,IS_COMPOSED_OF,1601,C73100,1538,321,26,1538,55.845,IRON,Fe
5109,IS_COMPOSED_OF,1601,C73100,327.5,329,82,327.5,207.2,LEAD,Pb
5110,IS_COMPOSED_OF,1601,C73100,419.5,328,30,419.5,65.38,ZINC,Zn
5111,IS_COMPOSED_OF,1601,C73100,1085,319,29,1085,63.546,COPPER,Cu
5112,IS_COMPOSED_OF,1601,C73100,419.5,328,30,419.5,65.38,ZINC,Zn
5113,IS_COMPOSED_OF,1601,C73100,1455,327,28,1455,58.6934,NICKEL,Ni
5114,IS_COMPOSED_OF,1602,C73150,327.5,329,82,327.5,207.2,LEAD,Pb
5115,IS_COMPOSED_OF,1602,C73150,1538,321,26,1538,55.845,IRON,Fe
5116,IS_COMPOSED_OF,1602,C73150,1246,330,25,1246,54.938044,MANGANESE,Mn
5117,IS_COMPOSED_OF,1602,C73150,1455,327,28,1455,58.6934,NICKEL,Ni
5118,IS_COMPOSED_OF,1602,C73150,1085,319,29,1085,63.546,COPPER,Cu
5119,IS_COMPOSED_OF,1602,C73150,419.5,328,30,419.5,65.38,ZINC,Zn
5120,IS_COMPOSED_OF,1602,C73150,1455,327,28,1455,58.6934,NICKEL,Ni
5121,IS_COMPOSED_OF,1602,C73150,419.5,328,30,419.5,65.38,ZINC,Zn
5122,IS_COMPOSED_OF,1603,C73200,1246,330,25,1246,54.938044,MANGANESE,Mn
5123,IS_COMPOSED_OF,1603,C73200,327.5,329,82,327.5,207.2,LEAD,Pb
5124,IS_COMPOSED_OF,1603,C73200,419.5,328,30,419.5,65.38,ZINC,Zn
5125,IS_COMPOSED_OF,1603,C73200,1085,319,29,1085,63.546,COPPER,Cu
5126,IS_COMPOSED_OF,1603,C73200,1455,327,28,1455,58.6934,NICKEL,Ni
5127,IS_COMPOSED_OF,1603,C73200,1538,321,26,1538,55.845,IRON,Fe
5128,IS_COMPOSED_OF,1603,C73200,419.5,328,30,419.5,65.38,ZINC,Zn
5129,IS_COMPOSED_OF,1603,C73200,1455,327,28,1455,58.6934,NICKEL,Ni
5130,IS_COMPOSED_OF,1607,C10100,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5131,IS_COMPOSED_OF,1607,C10100,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5132,IS_COMPOSED_OF,1607,C10100,961.8,429,47,961.8,107.8682,SILVER,Ag
5133,IS_COMPOSED_OF,1607,C10100,*,433,8,*,15.999,OXYGEN ,O
5134,IS_COMPOSED_OF,1607,C10100,327.5,329,82,327.5,207.2,LEAD,Pb
5135,IS_COMPOSED_OF,1607,C10100,1538,321,26,1538,55.845,IRON,Fe
5136,IS_COMPOSED_OF,1607,C10100,419.5,328,30,419.5,65.38,ZINC,Zn
5137,IS_COMPOSED_OF,1607,C10100,816.8,944,33,816.8,74.9216,ARSENIC,As
5138,IS_COMPOSED_OF,1607,C10100,,,,,Te,Te,
5139,IS_COMPOSED_OF,1607,C10100,1085,319,29,1085,63.546,COPPER,Cu
5140,IS_COMPOSED_OF,1608,C10200,*,433,8,*,15.999,OXYGEN ,O
5141,IS_COMPOSED_OF,1608,C10200,1085,319,29,1085,63.546,COPPER,Cu
5142,IS_COMPOSED_OF,1609,C10300,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5143,IS_COMPOSED_OF,1609,C10300,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5144,IS_COMPOSED_OF,1609,C10300,1085,319,29,1085,63.546,COPPER,Cu
5145,IS_COMPOSED_OF,1610,C10400,*,433,8,*,15.999,OXYGEN ,O
5146,IS_COMPOSED_OF,1610,C10400,1085,319,29,1085,63.546,COPPER,Cu
5147,IS_COMPOSED_OF,1610,C10400,961.8,429,47,961.8,107.8682,SILVER,Ag
5148,IS_COMPOSED_OF,1611,C10500,*,433,8,*,15.999,OXYGEN ,O
5149,IS_COMPOSED_OF,1611,C10500,961.8,429,47,961.8,107.8682,SILVER,Ag
5150,IS_COMPOSED_OF,1611,C10500,1085,319,29,1085,63.546,COPPER,Cu
5151,IS_COMPOSED_OF,1612,C10700,*,433,8,*,15.999,OXYGEN ,O
5152,IS_COMPOSED_OF,1612,C10700,961.8,429,47,961.8,107.8682,SILVER,Ag
5153,IS_COMPOSED_OF,1612,C10700,1085,319,29,1085,63.546,COPPER,Cu
5154,IS_COMPOSED_OF,1613,C10800,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5155,IS_COMPOSED_OF,1613,C10800,1085,319,29,1085,63.546,COPPER,Cu
5156,IS_COMPOSED_OF,1613,C10800,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5157,IS_COMPOSED_OF,1614,C10910,*,433,8,*,15.999,OXYGEN ,O
5158,IS_COMPOSED_OF,1614,C10910,1085,319,29,1085,63.546,COPPER,Cu
5159,IS_COMPOSED_OF,1615,C10920,*,433,8,*,15.999,OXYGEN ,O
5160,IS_COMPOSED_OF,1615,C10920,1085,319,29,1085,63.546,COPPER,Cu
5161,IS_COMPOSED_OF,1616,C10930,*,433,8,*,15.999,OXYGEN ,O
5162,IS_COMPOSED_OF,1616,C10930,961.8,429,47,961.8,107.8682,SILVER,Ag
5163,IS_COMPOSED_OF,1616,C10930,1085,319,29,1085,63.546,COPPER,Cu
5164,IS_COMPOSED_OF,1617,C10940,*,433,8,*,15.999,OXYGEN ,O
5165,IS_COMPOSED_OF,1617,C10940,1085,319,29,1085,63.546,COPPER,Cu
5166,IS_COMPOSED_OF,1617,C10940,961.8,429,47,961.8,107.8682,SILVER,Ag
5167,IS_COMPOSED_OF,1618,C11025,*,433,8,*,15.999,OXYGEN ,O
5168,IS_COMPOSED_OF,1618,C11025,,,,,Te,Te,
5169,IS_COMPOSED_OF,1618,C11025,961.8,429,47,961.8,107.8682,SILVER,Ag
5170,IS_COMPOSED_OF,1618,C11025,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5171,IS_COMPOSED_OF,1618,C11025,419.5,328,30,419.5,65.38,ZINC,Zn
5172,IS_COMPOSED_OF,1618,C11025,1538,321,26,1538,55.845,IRON,Fe
5173,IS_COMPOSED_OF,1618,C11025,327.5,329,82,327.5,207.2,LEAD,Pb
5174,IS_COMPOSED_OF,1618,C11025,816.8,944,33,816.8,74.9216,ARSENIC,As
5175,IS_COMPOSED_OF,1618,C11025,1085,319,29,1085,63.546,COPPER,Cu
5176,IS_COMPOSED_OF,1618,C11025,327.5,329,82,327.5,207.2,LEAD,Pb
5177,IS_COMPOSED_OF,1618,C11025,*,433,8,*,15.999,OXYGEN ,O
5178,IS_COMPOSED_OF,1619,C11040,*,433,8,*,15.999,OXYGEN ,O
5179,IS_COMPOSED_OF,1619,C11040,,,,,Te,Te,
5180,IS_COMPOSED_OF,1619,C11040,816.8,944,33,816.8,74.9216,ARSENIC,As
5181,IS_COMPOSED_OF,1619,C11040,1538,321,26,1538,55.845,IRON,Fe
5182,IS_COMPOSED_OF,1619,C11040,327.5,329,82,327.5,207.2,LEAD,Pb
5183,IS_COMPOSED_OF,1619,C11040,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5184,IS_COMPOSED_OF,1619,C11040,961.8,429,47,961.8,107.8682,SILVER,Ag
5185,IS_COMPOSED_OF,1619,C11040,*,433,8,*,15.999,OXYGEN ,O
5186,IS_COMPOSED_OF,1619,C11040,1085,319,29,1085,63.546,COPPER,Cu
5187,IS_COMPOSED_OF,1620,C11045,1538,321,26,1538,55.845,IRON,Fe
5188,IS_COMPOSED_OF,1620,C11045,*,433,8,*,15.999,OXYGEN ,O
5189,IS_COMPOSED_OF,1620,C11045,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5190,IS_COMPOSED_OF,1620,C11045,327.5,329,82,327.5,207.2,LEAD,Pb
5191,IS_COMPOSED_OF,1620,C11045,,,,,Te,Te,
5192,IS_COMPOSED_OF,1620,C11045,816.8,944,33,816.8,74.9216,ARSENIC,As
5193,IS_COMPOSED_OF,1620,C11045,961.8,429,47,961.8,107.8682,SILVER,Ag
5194,IS_COMPOSED_OF,1620,C11045,1085,319,29,1085,63.546,COPPER,Cu
5195,IS_COMPOSED_OF,1620,C11045,*,433,8,*,15.999,OXYGEN ,O
5196,IS_COMPOSED_OF,1621,C11700,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5197,IS_COMPOSED_OF,1621,C11700,2076,946,5,2076,10.811,BORON,B
5198,IS_COMPOSED_OF,1621,C11700,1085,319,29,1085,63.546,COPPER,Cu
5199,IS_COMPOSED_OF,1621,C11700,2076,946,5,2076,10.811,BORON,B
5200,IS_COMPOSED_OF,1622,C11900,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5201,IS_COMPOSED_OF,1622,C11900,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5202,IS_COMPOSED_OF,1622,C11900,1085,319,29,1085,63.546,COPPER,Cu
5203,IS_COMPOSED_OF,1623,C12000,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5204,IS_COMPOSED_OF,1623,C12000,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5205,IS_COMPOSED_OF,1623,C12000,1085,319,29,1085,63.546,COPPER,Cu
5206,IS_COMPOSED_OF,1624,C12100,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5207,IS_COMPOSED_OF,1624,C12100,1085,319,29,1085,63.546,COPPER,Cu
5208,IS_COMPOSED_OF,1624,C12100,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5209,IS_COMPOSED_OF,1624,C12100,961.8,429,47,961.8,107.8682,SILVER,Ag
5210,IS_COMPOSED_OF,1625,C12200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5211,IS_COMPOSED_OF,1625,C12200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5212,IS_COMPOSED_OF,1625,C12200,1085,319,29,1085,63.546,COPPER,Cu
5213,IS_COMPOSED_OF,1626,C12210,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5214,IS_COMPOSED_OF,1626,C12210,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5215,IS_COMPOSED_OF,1626,C12210,1085,319,29,1085,63.546,COPPER,Cu
5216,IS_COMPOSED_OF,1627,C12220,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5217,IS_COMPOSED_OF,1627,C12220,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5218,IS_COMPOSED_OF,1627,C12220,1085,319,29,1085,63.546,COPPER,Cu
5219,IS_COMPOSED_OF,1628,C12300,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5220,IS_COMPOSED_OF,1628,C12300,961.8,429,47,961.8,107.8682,SILVER,Ag
5221,IS_COMPOSED_OF,1628,C12300,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5222,IS_COMPOSED_OF,1628,C12300,1085,319,29,1085,63.546,COPPER,Cu
5223,IS_COMPOSED_OF,1629,C12500,327.5,329,82,327.5,207.2,LEAD,Pb
5224,IS_COMPOSED_OF,1629,C12500,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5225,IS_COMPOSED_OF,1629,C12500,,,,,Te,Te,
5226,IS_COMPOSED_OF,1629,C12500,1455,327,28,1455,58.6934,NICKEL,Ni
5227,IS_COMPOSED_OF,1629,C12500,816.8,944,33,816.8,74.9216,ARSENIC,As
5228,IS_COMPOSED_OF,1629,C12500,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5229,IS_COMPOSED_OF,1629,C12500,1085,319,29,1085,63.546,COPPER,Cu
5230,IS_COMPOSED_OF,1630,C12510,1455,327,28,1455,58.6934,NICKEL,Ni
5231,IS_COMPOSED_OF,1630,C12510,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5232,IS_COMPOSED_OF,1630,C12510,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5233,IS_COMPOSED_OF,1630,C12510,1538,321,26,1538,55.845,IRON,Fe
5234,IS_COMPOSED_OF,1630,C12510,327.5,329,82,327.5,207.2,LEAD,Pb
5235,IS_COMPOSED_OF,1630,C12510,419.5,328,30,419.5,65.38,ZINC,Zn
5236,IS_COMPOSED_OF,1630,C12510,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5237,IS_COMPOSED_OF,1630,C12510,231.9,326,50,231.9,118.71,TIN,Sn
5238,IS_COMPOSED_OF,1630,C12510,,,,,Te,Te,
5239,IS_COMPOSED_OF,1630,C12510,1085,319,29,1085,63.546,COPPER,Cu
5240,IS_COMPOSED_OF,1631,C12600,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5241,IS_COMPOSED_OF,1631,C12600,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5242,IS_COMPOSED_OF,1631,C12600,1085,319,29,1085,63.546,COPPER,Cu
5243,IS_COMPOSED_OF,1632,C12700,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5244,IS_COMPOSED_OF,1632,C12700,816.8,944,33,816.8,74.9216,ARSENIC,As
5245,IS_COMPOSED_OF,1632,C12700,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5246,IS_COMPOSED_OF,1632,C12700,327.5,329,82,327.5,207.2,LEAD,Pb
5247,IS_COMPOSED_OF,1632,C12700,1455,327,28,1455,58.6934,NICKEL,Ni
5248,IS_COMPOSED_OF,1632,C12700,,,,,Te,Te,
5249,IS_COMPOSED_OF,1632,C12700,1085,319,29,1085,63.546,COPPER,Cu
5250,IS_COMPOSED_OF,1632,C12700,961.8,429,47,961.8,107.8682,SILVER,Ag
5251,IS_COMPOSED_OF,1633,C12800,,,,,Te,Te,
5252,IS_COMPOSED_OF,1633,C12800,1455,327,28,1455,58.6934,NICKEL,Ni
5253,IS_COMPOSED_OF,1633,C12800,816.8,944,33,816.8,74.9216,ARSENIC,As
5254,IS_COMPOSED_OF,1633,C12800,327.5,329,82,327.5,207.2,LEAD,Pb
5255,IS_COMPOSED_OF,1633,C12800,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5256,IS_COMPOSED_OF,1633,C12800,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5257,IS_COMPOSED_OF,1633,C12800,1085,319,29,1085,63.546,COPPER,Cu
5258,IS_COMPOSED_OF,1633,C12800,961.8,429,47,961.8,107.8682,SILVER,Ag
5259,IS_COMPOSED_OF,1634,C12900,,,,,Te,Te,
5260,IS_COMPOSED_OF,1634,C12900,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5261,IS_COMPOSED_OF,1634,C12900,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5262,IS_COMPOSED_OF,1634,C12900,1455,327,28,1455,58.6934,NICKEL,Ni
5263,IS_COMPOSED_OF,1634,C12900,961.8,429,47,961.8,107.8682,SILVER,Ag
5264,IS_COMPOSED_OF,1634,C12900,327.5,329,82,327.5,207.2,LEAD,Pb
5265,IS_COMPOSED_OF,1634,C12900,816.8,944,33,816.8,74.9216,ARSENIC,As
5266,IS_COMPOSED_OF,1634,C12900,1085,319,29,1085,63.546,COPPER,Cu
5267,IS_COMPOSED_OF,1635,C13000,816.8,944,33,816.8,74.9216,ARSENIC,As
5268,IS_COMPOSED_OF,1635,C13000,1455,327,28,1455,58.6934,NICKEL,Ni
5269,IS_COMPOSED_OF,1635,C13000,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5270,IS_COMPOSED_OF,1635,C13000,271.4,332,83,271.4,208.9804,BISMUTH,Bi
5271,IS_COMPOSED_OF,1635,C13000,,,,,Te,Te,
5272,IS_COMPOSED_OF,1635,C13000,327.5,329,82,327.5,207.2,LEAD,Pb
5273,IS_COMPOSED_OF,1635,C13000,1085,319,29,1085,63.546,COPPER,Cu
5274,IS_COMPOSED_OF,1635,C13000,961.8,429,47,961.8,107.8682,SILVER,Ag
5275,IS_COMPOSED_OF,1636,C13400,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5276,IS_COMPOSED_OF,1636,C13400,1085,319,29,1085,63.546,COPPER,Cu
5277,IS_COMPOSED_OF,1636,C13400,961.8,429,47,961.8,107.8682,SILVER,Ag
5278,IS_COMPOSED_OF,1637,C13500,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5279,IS_COMPOSED_OF,1637,C13500,961.8,429,47,961.8,107.8682,SILVER,Ag
5280,IS_COMPOSED_OF,1637,C13500,1085,319,29,1085,63.546,COPPER,Cu
5281,IS_COMPOSED_OF,1638,C13600,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5282,IS_COMPOSED_OF,1638,C13600,1085,319,29,1085,63.546,COPPER,Cu
5283,IS_COMPOSED_OF,1638,C13600,961.8,429,47,961.8,107.8682,SILVER,Ag
5284,IS_COMPOSED_OF,1639,C13700,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5285,IS_COMPOSED_OF,1639,C13700,961.8,429,47,961.8,107.8682,SILVER,Ag
5286,IS_COMPOSED_OF,1639,C13700,1085,319,29,1085,63.546,COPPER,Cu
5287,IS_COMPOSED_OF,1640,C14100,816.8,944,33,816.8,74.9216,ARSENIC,As
5288,IS_COMPOSED_OF,1640,C14100,1085,319,29,1085,63.546,COPPER,Cu
5289,IS_COMPOSED_OF,1640,C14100,816.8,944,33,816.8,74.9216,ARSENIC,As
5290,IS_COMPOSED_OF,1641,C14180,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5291,IS_COMPOSED_OF,1641,C14180,327.5,329,82,327.5,207.2,LEAD,Pb
5292,IS_COMPOSED_OF,1641,C14180,660.3,322,13,660.3,26.981539,ALUMINUM,Al
5293,IS_COMPOSED_OF,1641,C14180,1085,319,29,1085,63.546,COPPER,Cu
5294,IS_COMPOSED_OF,1642,C14181,594.22,430,48,594.22,112.411,CADMIUM,Cd
5295,IS_COMPOSED_OF,1642,C14181,419.5,328,30,419.5,65.38,ZINC,Zn
5296,IS_COMPOSED_OF,1642,C14181,327.5,329,82,327.5,207.2,LEAD,Pb
5297,IS_COMPOSED_OF,1642,C14181,3550,947,6,3550,12.0107,CARBON ,C
5298,IS_COMPOSED_OF,1642,C14181,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5299,IS_COMPOSED_OF,1642,C14181,1085,319,29,1085,63.546,COPPER,Cu
5300,IS_COMPOSED_OF,1643,C14200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5301,IS_COMPOSED_OF,1643,C14200,816.8,944,33,816.8,74.9216,ARSENIC,As
5302,IS_COMPOSED_OF,1643,C14200,1085,319,29,1085,63.546,COPPER,Cu
5303,IS_COMPOSED_OF,1643,C14200,816.8,944,33,816.8,74.9216,ARSENIC,As
5304,IS_COMPOSED_OF,1643,C14200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5305,IS_COMPOSED_OF,1644,C14210,816.8,944,33,816.8,74.9216,ARSENIC,As
5306,IS_COMPOSED_OF,1644,C14210,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5307,IS_COMPOSED_OF,1644,C14210,1085,319,29,1085,63.546,COPPER,Cu
5308,IS_COMPOSED_OF,1644,C14210,816.8,944,33,816.8,74.9216,ARSENIC,As
5309,IS_COMPOSED_OF,1644,C14210,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5310,IS_COMPOSED_OF,1645,C14400,1455,327,28,1455,58.6934,NICKEL,Ni
5311,IS_COMPOSED_OF,1645,C14400,1538,321,26,1538,55.845,IRON,Fe
5312,IS_COMPOSED_OF,1645,C14400,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5313,IS_COMPOSED_OF,1645,C14400,,,,,Te,Te,
5314,IS_COMPOSED_OF,1645,C14400,630.5,331,51,630.5,121.76,ANTIMONY,Sb
5315,IS_COMPOSED_OF,1645,C14400,231.9,326,50,231.9,118.71,TIN,Sn
5316,IS_COMPOSED_OF,1645,C14400,419.5,328,30,419.5,65.38,ZINC,Zn
5317,IS_COMPOSED_OF,1645,C14400,231.9,326,50,231.9,118.71,TIN,Sn
5318,IS_COMPOSED_OF,1645,C14400,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5319,IS_COMPOSED_OF,1645,C14400,1085,319,29,1085,63.546,COPPER,Cu
5320,IS_COMPOSED_OF,1646,C14410,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5321,IS_COMPOSED_OF,1646,C14410,1538,321,26,1538,55.845,IRON,Fe
5322,IS_COMPOSED_OF,1646,C14410,231.9,326,50,231.9,118.71,TIN,Sn
5323,IS_COMPOSED_OF,1646,C14410,327.5,329,82,327.5,207.2,LEAD,Pb
5324,IS_COMPOSED_OF,1646,C14410,231.9,326,50,231.9,118.71,TIN,Sn
5325,IS_COMPOSED_OF,1646,C14410,1085,319,29,1085,63.546,COPPER,Cu
5326,IS_COMPOSED_OF,1646,C14410,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5327,IS_COMPOSED_OF,1647,C14420,231.9,326,50,231.9,118.71,TIN,Sn
5328,IS_COMPOSED_OF,1647,C14420,,,,,Te,Te,
5329,IS_COMPOSED_OF,1647,C14420,1085,319,29,1085,63.546,COPPER,Cu
5330,IS_COMPOSED_OF,1647,C14420,231.9,326,50,231.9,118.71,TIN,Sn
5331,IS_COMPOSED_OF,1647,C14420,,,,,Te,Te,
5332,IS_COMPOSED_OF,1648,C14425,1538,321,26,1538,55.845,IRON,Fe
5333,IS_COMPOSED_OF,1648,C14425,231.9,326,50,231.9,118.71,TIN,Sn
5334,IS_COMPOSED_OF,1648,C14425,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5335,IS_COMPOSED_OF,1648,C14425,327.5,329,82,327.5,207.2,LEAD,Pb
5336,IS_COMPOSED_OF,1648,C14425,1455,327,28,1455,58.6934,NICKEL,Ni
5337,IS_COMPOSED_OF,1648,C14425,419.5,328,30,419.5,65.38,ZINC,Zn
5338,IS_COMPOSED_OF,1648,C14425,1085,319,29,1085,63.546,COPPER,Cu
5339,IS_COMPOSED_OF,1648,C14425,231.9,326,50,231.9,118.71,TIN,Sn
5340,IS_COMPOSED_OF,1649,C14430,231.9,326,50,231.9,118.71,TIN,Sn
5341,IS_COMPOSED_OF,1649,C14430,1085,319,29,1085,63.546,COPPER,Cu
5342,IS_COMPOSED_OF,1649,C14430,231.9,326,50,231.9,118.71,TIN,Sn
5343,IS_COMPOSED_OF,1650,C14500,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5344,IS_COMPOSED_OF,1650,C14500,,,,,Te,Te,
5345,IS_COMPOSED_OF,1650,C14500,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5346,IS_COMPOSED_OF,1650,C14500,,,,,Te,Te,
5347,IS_COMPOSED_OF,1650,C14500,1085,319,29,1085,63.546,COPPER,Cu
5348,IS_COMPOSED_OF,1651,C14510,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5349,IS_COMPOSED_OF,1651,C14510,,,,,Te,Te,
5350,IS_COMPOSED_OF,1651,C14510,327.5,329,82,327.5,207.2,LEAD,Pb
5351,IS_COMPOSED_OF,1651,C14510,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5352,IS_COMPOSED_OF,1651,C14510,,,,,Te,Te,
5353,IS_COMPOSED_OF,1651,C14510,1085,319,29,1085,63.546,COPPER,Cu
5354,IS_COMPOSED_OF,1652,C14520,,,,,Te,Te,
5355,IS_COMPOSED_OF,1652,C14520,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5356,IS_COMPOSED_OF,1652,C14520,,,,,Te,Te,
5357,IS_COMPOSED_OF,1652,C14520,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5358,IS_COMPOSED_OF,1652,C14520,1085,319,29,1085,63.546,COPPER,Cu
5359,IS_COMPOSED_OF,1653,C14530,231.9,326,50,231.9,118.71,TIN,Sn
5360,IS_COMPOSED_OF,1653,C14530,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5361,IS_COMPOSED_OF,1653,C14530,,,,,Te,Te,
5362,IS_COMPOSED_OF,1653,C14530,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5363,IS_COMPOSED_OF,1653,C14530,,,,,Te,Te,
5364,IS_COMPOSED_OF,1653,C14530,231.9,326,50,231.9,118.71,TIN,Sn
5365,IS_COMPOSED_OF,1653,C14530,1085,319,29,1085,63.546,COPPER,Cu
5366,IS_COMPOSED_OF,1654,C14700,112.8,943,16,112.8,32.605,SULFUR ,S
5367,IS_COMPOSED_OF,1654,C14700,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5368,IS_COMPOSED_OF,1654,C14700,112.8,943,16,112.8,32.605,SULFUR ,S
5369,IS_COMPOSED_OF,1654,C14700,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
5370,IS_COMPOSED_OF,1654,C14700,1085,319,29,1085,63.546,COPPER,Cu
5371,IS_COMPOSED_OF,1655,C14710,112.8,943,16,112.8,32.605,SULFUR ,S
