,Target Entity,Relationship,name,full_community_id
3188,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35330,1333
3189,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35330,1333
3190,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35330,1333
3191,"""MeltingPoint"":816.8,""Ar"":74.9216,""Symbol"":As,""name"":ARSENIC,""full_community_id"":944,""AtomicNumber"":33,""Density"":*",IS_COMPOSED_OF,C35330,1333
3192,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35330,1333
3193,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35340,1334
3194,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35340,1334
3195,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C35340,1334
3196,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C35340,1334
3197,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35340,1334
3198,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C35340,1334
3199,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35340,1334
3200,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35350,1335
3201,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35350,1335
3202,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C35350,1335
3203,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C35350,1335
3204,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C35350,1335
3205,"""MeltingPoint"":1455,""Ar"":58.6934,""Symbol"":Ni,""name"":NICKEL,""full_community_id"":327,""AtomicNumber"":28,""Density"":8.902",IS_COMPOSED_OF,C35350,1335
3206,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C35350,1335
3207,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C35350,1335
3208,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35350,1335
3209,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35350,1335
3210,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35600,1336
3211,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35600,1336
3212,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C35600,1336
3213,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C35600,1336
3214,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C35600,1336
3215,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C35600,1336
3216,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36000,1337
3217,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36000,1337
3218,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36000,1337
3219,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36000,1337
3220,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36000,1337
3221,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36000,1337
3222,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36010,1338
3223,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36010,1338
3224,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36010,1338
3225,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36010,1338
3226,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36010,1338
3227,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36010,1338
3228,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36200,1339
3229,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36200,1339
3230,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36200,1339
3231,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36200,1339
3232,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36200,1339
3233,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36200,1339
3234,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36300,1340
3235,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C36300,1340
3236,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36300,1340
3237,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36300,1340
3238,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36300,1340
3239,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36300,1340
3240,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C36300,1340
3241,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36300,1340
3242,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36500,1341
3243,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36500,1341
3244,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36500,1341
3245,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C36500,1341
3246,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36500,1341
3247,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36500,1341
3248,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36500,1341
3249,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C36600,1342
3250,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36600,1342
3251,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36600,1342
3252,"""MeltingPoint"":816.8,""Ar"":74.9216,""Symbol"":As,""name"":ARSENIC,""full_community_id"":944,""AtomicNumber"":33,""Density"":*",IS_COMPOSED_OF,C36600,1342
3253,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36600,1342
3254,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36600,1342
3255,"""MeltingPoint"":816.8,""Ar"":74.9216,""Symbol"":As,""name"":ARSENIC,""full_community_id"":944,""AtomicNumber"":33,""Density"":*",IS_COMPOSED_OF,C36600,1342
3256,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36600,1342
3257,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36600,1342
3258,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36700,1343
3259,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C36700,1343
3260,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36700,1343
3261,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36700,1343
3262,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36700,1343
3263,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C36700,1343
3264,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36700,1343
3265,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36700,1343
3266,"""MeltingPoint"":630.5,""Ar"":121.76,""Symbol"":Sb,""name"":ANTIMONY,""full_community_id"":331,""AtomicNumber"":51,""Density"":6.631",IS_COMPOSED_OF,C36700,1343
3267,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C36800,1344
3268,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36800,1344
3269,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C36800,1344
3270,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C36800,1344
3271,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C36800,1344
3272,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36800,1344
3273,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C36800,1344
3274,"""MeltingPoint"":44.1,""Ar"":30.973762,""Symbol"":P,""name"":PHOSPHORUS ,""full_community_id"":942,""AtomicNumber"":15,""Density"":*",IS_COMPOSED_OF,C36800,1344
3275,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C36800,1344
3276,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C37000,1345
3277,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37000,1345
3278,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C37000,1345
3279,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37000,1345
3280,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37000,1345
3281,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37000,1345
3282,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C37100,1346
3283,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37100,1346
3284,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37100,1346
3285,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C37100,1346
3286,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37100,1346
3287,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37100,1346
3288,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C37700,1347
3289,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37700,1347
3290,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C37700,1347
3291,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37700,1347
3292,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37700,1347
3293,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37700,1347
3294,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37710,1348
3295,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C37710,1348
3296,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37710,1348
3297,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C37710,1348
3298,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37710,1348
3299,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37710,1348
3300,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C37800,1349
3301,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C37800,1349
3302,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37800,1349
3303,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37800,1349
3304,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C37800,1349
3305,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C37800,1349
3306,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38000,1350
3307,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C38000,1350
3308,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C38000,1350
3309,"""MeltingPoint"":231.9,""Ar"":118.71,""Symbol"":Sn,""name"":TIN,""full_community_id"":326,""AtomicNumber"":50,""Density"":5.75",IS_COMPOSED_OF,C38000,1350
3310,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38000,1350
3311,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C38000,1350
3312,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38000,1350
3313,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38000,1350
3314,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38010,1351
3315,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C38010,1351
3316,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C38010,1351
3317,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38010,1351
3318,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C38010,1351
3319,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38010,1351
3320,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38010,1351
3321,"""MeltingPoint"":660.3,""Ar"":26.981539,""Symbol"":Al,""name"":ALUMINUM,""full_community_id"":322,""AtomicNumber"":13,""Density"":2.7",IS_COMPOSED_OF,C38010,1351
3322,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38500,1352
3323,"""MeltingPoint"":419.5,""Ar"":65.38,""Symbol"":Zn,""name"":ZINC,""full_community_id"":328,""AtomicNumber"":30,""Density"":7.13",IS_COMPOSED_OF,C38500,1352
3324,"""MeltingPoint"":1538,""Ar"":55.845,""Symbol"":Fe,""name"":IRON,""full_community_id"":321,""AtomicNumber"":26,""Density"":7.874",IS_COMPOSED_OF,C38500,1352
3325,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38500,1352
3326,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38500,1352
3327,"""MeltingPoint"":1085,""Ar"":63.546,""Symbol"":Cu,""name"":COPPER,""full_community_id"":319,""AtomicNumber"":29,""Density"":8.96",IS_COMPOSED_OF,C38500,1352
3328,"""MeltingPoint"":327.5,""Ar"":207.2,""Symbol"":Pb,""name"":LEAD,""full_community_id"":329,""AtomicNumber"":82,""Density"":11.29",IS_COMPOSED_OF,C38510,1353
