,Relationship,name,full_community_id,"""Ar""","""AtomicNumber""","""Density""","""MeltingPoint""","""Symbol""","""full_community_id""","""name"""
1355,IS_COMPOSED_OF,C89940,815,271.4,332,83,271.4,208.9804,BISMUTH,Bi
1356,IS_COMPOSED_OF,C89940,815,419.5,328,30,419.5,65.38,ZINC,Zn
1357,IS_COMPOSED_OF,C89940,815,1455,327,28,1455,58.6934,NICKEL,Ni
1358,IS_COMPOSED_OF,C89940,815,231.9,326,50,231.9,118.71,TIN,Sn
1359,IS_COMPOSED_OF,C89940,815,419.5,328,30,419.5,65.38,ZINC,Zn
1360,IS_COMPOSED_OF,C89940,815,1455,327,28,1455,58.6934,NICKEL,Ni
1361,IS_COMPOSED_OF,C89940,815,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1362,IS_COMPOSED_OF,C89940,815,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1363,IS_COMPOSED_OF,C89940,815,1246,330,25,1246,54.938044,MANGANESE,Mn
1364,IS_COMPOSED_OF,C89940,815,1414,333,14,1414,28.0855,SILICON,Si
1365,IS_COMPOSED_OF,C89940,815,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1366,IS_COMPOSED_OF,C89940,815,327.5,329,82,327.5,207.2,LEAD,Pb
1367,IS_COMPOSED_OF,C89940,815,231.9,326,50,231.9,118.71,TIN,Sn
1368,IS_COMPOSED_OF,C89940,815,1538,321,26,1538,55.845,IRON,Fe
1369,IS_COMPOSED_OF,C89940,815,1085,319,29,1085,63.546,COPPER,Cu
1370,IS_COMPOSED_OF,C89940,815,112.8,943,16,112.8,32.605,SULFUR ,S
1371,IS_COMPOSED_OF,C89940,815,271.4,332,83,271.4,208.9804,BISMUTH,Bi
1372,IS_COMPOSED_OF,C90200,816,231.9,326,50,231.9,118.71,TIN,Sn
1373,IS_COMPOSED_OF,C90200,816,1085,319,29,1085,63.546,COPPER,Cu
1374,IS_COMPOSED_OF,C90200,816,1085,319,29,1085,63.546,COPPER,Cu
1375,IS_COMPOSED_OF,C90200,816,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1376,IS_COMPOSED_OF,C90200,816,327.5,329,82,327.5,207.2,LEAD,Pb
1377,IS_COMPOSED_OF,C90200,816,1414,333,14,1414,28.0855,SILICON,Si
1378,IS_COMPOSED_OF,C90200,816,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1379,IS_COMPOSED_OF,C90200,816,419.5,328,30,419.5,65.38,ZINC,Zn
1380,IS_COMPOSED_OF,C90200,816,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1381,IS_COMPOSED_OF,C90200,816,112.8,943,16,112.8,32.605,SULFUR ,S
1382,IS_COMPOSED_OF,C90200,816,231.9,326,50,231.9,118.71,TIN,Sn
1383,IS_COMPOSED_OF,C90200,816,1455,327,28,1455,58.6934,NICKEL,Ni
1384,IS_COMPOSED_OF,C90200,816,1538,321,26,1538,55.845,IRON,Fe
1385,IS_COMPOSED_OF,C90250,817,1085,319,29,1085,63.546,COPPER,Cu
1386,IS_COMPOSED_OF,C90250,817,231.9,326,50,231.9,118.71,TIN,Sn
1387,IS_COMPOSED_OF,C90250,817,327.5,329,82,327.5,207.2,LEAD,Pb
1388,IS_COMPOSED_OF,C90250,817,419.5,328,30,419.5,65.38,ZINC,Zn
1389,IS_COMPOSED_OF,C90250,817,1246,330,25,1246,54.938044,MANGANESE,Mn
1390,IS_COMPOSED_OF,C90250,817,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1391,IS_COMPOSED_OF,C90250,817,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1392,IS_COMPOSED_OF,C90250,817,231.9,326,50,231.9,118.71,TIN,Sn
1393,IS_COMPOSED_OF,C90250,817,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1394,IS_COMPOSED_OF,C90250,817,1455,327,28,1455,58.6934,NICKEL,Ni
1395,IS_COMPOSED_OF,C90250,817,1538,321,26,1538,55.845,IRON,Fe
1396,IS_COMPOSED_OF,C90250,817,1085,319,29,1085,63.546,COPPER,Cu
1397,IS_COMPOSED_OF,C90250,817,1414,333,14,1414,28.0855,SILICON,Si
1398,IS_COMPOSED_OF,C90250,817,112.8,943,16,112.8,32.605,SULFUR ,S
1399,IS_COMPOSED_OF,C90280,818,1085,319,29,1085,63.546,COPPER,Cu
1400,IS_COMPOSED_OF,C90280,818,231.9,326,50,231.9,118.71,TIN,Sn
1401,IS_COMPOSED_OF,C90280,818,1538,321,26,1538,55.845,IRON,Fe
1402,IS_COMPOSED_OF,C90280,818,327.5,329,82,327.5,207.2,LEAD,Pb
1403,IS_COMPOSED_OF,C90280,818,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1404,IS_COMPOSED_OF,C90280,818,112.8,943,16,112.8,32.605,SULFUR ,S
1405,IS_COMPOSED_OF,C90280,818,231.9,326,50,231.9,118.71,TIN,Sn
1406,IS_COMPOSED_OF,C90280,818,1538,321,26,1538,55.845,IRON,Fe
1407,IS_COMPOSED_OF,C90280,818,1085,319,29,1085,63.546,COPPER,Cu
1408,IS_COMPOSED_OF,C90300,819,231.9,326,50,231.9,118.71,TIN,Sn
1409,IS_COMPOSED_OF,C90300,819,419.5,328,30,419.5,65.38,ZINC,Zn
1410,IS_COMPOSED_OF,C90300,819,1085,319,29,1085,63.546,COPPER,Cu
1411,IS_COMPOSED_OF,C90300,819,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1412,IS_COMPOSED_OF,C90300,819,231.9,326,50,231.9,118.71,TIN,Sn
1413,IS_COMPOSED_OF,C90300,819,112.8,943,16,112.8,32.605,SULFUR ,S
1414,IS_COMPOSED_OF,C90300,819,327.5,329,82,327.5,207.2,LEAD,Pb
1415,IS_COMPOSED_OF,C90300,819,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1416,IS_COMPOSED_OF,C90300,819,419.5,328,30,419.5,65.38,ZINC,Zn
1417,IS_COMPOSED_OF,C90300,819,1455,327,28,1455,58.6934,NICKEL,Ni
1418,IS_COMPOSED_OF,C90300,819,1085,319,29,1085,63.546,COPPER,Cu
1419,IS_COMPOSED_OF,C90300,819,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1420,IS_COMPOSED_OF,C90300,819,1414,333,14,1414,28.0855,SILICON,Si
1421,IS_COMPOSED_OF,C90300,819,1538,321,26,1538,55.845,IRON,Fe
1422,IS_COMPOSED_OF,C90400,820,419.5,328,30,419.5,65.38,ZINC,Zn
1423,IS_COMPOSED_OF,C90400,820,231.9,326,50,231.9,118.71,TIN,Sn
1424,IS_COMPOSED_OF,C90400,820,1085,319,29,1085,63.546,COPPER,Cu
1425,IS_COMPOSED_OF,C90400,820,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1426,IS_COMPOSED_OF,C90400,820,327.5,329,82,327.5,207.2,LEAD,Pb
1427,IS_COMPOSED_OF,C90400,820,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1428,IS_COMPOSED_OF,C90400,820,1246,330,25,1246,54.938044,MANGANESE,Mn
1429,IS_COMPOSED_OF,C90400,820,1455,327,28,1455,58.6934,NICKEL,Ni
1430,IS_COMPOSED_OF,C90400,820,112.8,943,16,112.8,32.605,SULFUR ,S
1431,IS_COMPOSED_OF,C90400,820,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1432,IS_COMPOSED_OF,C90400,820,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
1433,IS_COMPOSED_OF,C90400,820,2076,946,5,2076,10.811,BORON,B
1434,IS_COMPOSED_OF,C90400,820,1085,319,29,1085,63.546,COPPER,Cu
1435,IS_COMPOSED_OF,C90400,820,231.9,326,50,231.9,118.71,TIN,Sn
1436,IS_COMPOSED_OF,C90400,820,1538,321,26,1538,55.845,IRON,Fe
1437,IS_COMPOSED_OF,C90400,820,1414,333,14,1414,28.0855,SILICON,Si
1438,IS_COMPOSED_OF,C90400,820,419.5,328,30,419.5,65.38,ZINC,Zn
1439,IS_COMPOSED_OF,C90410,821,231.9,326,50,231.9,118.71,TIN,Sn
1440,IS_COMPOSED_OF,C90410,821,1246,330,25,1246,54.938044,MANGANESE,Mn
1441,IS_COMPOSED_OF,C90410,821,1085,319,29,1085,63.546,COPPER,Cu
1442,IS_COMPOSED_OF,C90410,821,419.5,328,30,419.5,65.38,ZINC,Zn
1443,IS_COMPOSED_OF,C90410,821,1455,327,28,1455,58.6934,NICKEL,Ni
1444,IS_COMPOSED_OF,C90410,821,1246,330,25,1246,54.938044,MANGANESE,Mn
1445,IS_COMPOSED_OF,C90410,821,419.5,328,30,419.5,65.38,ZINC,Zn
1446,IS_COMPOSED_OF,C90410,821,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1447,IS_COMPOSED_OF,C90410,821,1414,333,14,1414,28.0855,SILICON,Si
1448,IS_COMPOSED_OF,C90410,821,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
1449,IS_COMPOSED_OF,C90410,821,1538,321,26,1538,55.845,IRON,Fe
1450,IS_COMPOSED_OF,C90410,821,231.9,326,50,231.9,118.71,TIN,Sn
1451,IS_COMPOSED_OF,C90410,821,1085,319,29,1085,63.546,COPPER,Cu
1452,IS_COMPOSED_OF,C90410,821,327.5,329,82,327.5,207.2,LEAD,Pb
1453,IS_COMPOSED_OF,C90410,821,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1454,IS_COMPOSED_OF,C90410,821,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1455,IS_COMPOSED_OF,C90410,821,2076,946,5,2076,10.811,BORON,B
1456,IS_COMPOSED_OF,C90410,821,112.8,943,16,112.8,32.605,SULFUR ,S
1457,IS_COMPOSED_OF,C90420,822,231.9,326,50,231.9,118.71,TIN,Sn
1458,IS_COMPOSED_OF,C90420,822,419.5,328,30,419.5,65.38,ZINC,Zn
1459,IS_COMPOSED_OF,C90420,822,1085,319,29,1085,63.546,COPPER,Cu
1460,IS_COMPOSED_OF,C90420,822,419.5,328,30,419.5,65.38,ZINC,Zn
1461,IS_COMPOSED_OF,C90420,822,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
1462,IS_COMPOSED_OF,C90420,822,327.5,329,82,327.5,207.2,LEAD,Pb
1463,IS_COMPOSED_OF,C90420,822,2076,946,5,2076,10.811,BORON,B
1464,IS_COMPOSED_OF,C90420,822,1455,327,28,1455,58.6934,NICKEL,Ni
1465,IS_COMPOSED_OF,C90420,822,3550,947,6,3550,12.0107,CARBON ,C
1466,IS_COMPOSED_OF,C90420,822,1538,321,26,1538,55.845,IRON,Fe
1467,IS_COMPOSED_OF,C90420,822,112.8,943,16,112.8,32.605,SULFUR ,S
1468,IS_COMPOSED_OF,C90420,822,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1469,IS_COMPOSED_OF,C90420,822,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1470,IS_COMPOSED_OF,C90420,822,231.9,326,50,231.9,118.71,TIN,Sn
1471,IS_COMPOSED_OF,C90420,822,1668,320,22,1668,47.867,TITANIUM,Ti
1472,IS_COMPOSED_OF,C90420,822,1085,319,29,1085,63.546,COPPER,Cu
1473,IS_COMPOSED_OF,C90420,822,1246,330,25,1246,54.938044,MANGANESE,Mn
1474,IS_COMPOSED_OF,C90430,823,1085,319,29,1085,63.546,COPPER,Cu
1475,IS_COMPOSED_OF,C90430,823,231.9,326,50,231.9,118.71,TIN,Sn
1476,IS_COMPOSED_OF,C90430,823,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1477,IS_COMPOSED_OF,C90430,823,419.5,328,30,419.5,65.38,ZINC,Zn
1478,IS_COMPOSED_OF,C90430,823,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
1479,IS_COMPOSED_OF,C90430,823,2076,946,5,2076,10.811,BORON,B
1480,IS_COMPOSED_OF,C90430,823,112.8,943,16,112.8,32.605,SULFUR ,S
1481,IS_COMPOSED_OF,C90430,823,1246,330,25,1246,54.938044,MANGANESE,Mn
1482,IS_COMPOSED_OF,C90430,823,1668,320,22,1668,47.867,TITANIUM,Ti
1483,IS_COMPOSED_OF,C90430,823,327.5,329,82,327.5,207.2,LEAD,Pb
1484,IS_COMPOSED_OF,C90430,823,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1485,IS_COMPOSED_OF,C90430,823,231.9,326,50,231.9,118.71,TIN,Sn
1486,IS_COMPOSED_OF,C90430,823,1085,319,29,1085,63.546,COPPER,Cu
1487,IS_COMPOSED_OF,C90430,823,3550,947,6,3550,12.0107,CARBON ,C
1488,IS_COMPOSED_OF,C90430,823,419.5,328,30,419.5,65.38,ZINC,Zn
1489,IS_COMPOSED_OF,C90430,823,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1490,IS_COMPOSED_OF,C90430,823,1455,327,28,1455,58.6934,NICKEL,Ni
1491,IS_COMPOSED_OF,C90430,823,1538,321,26,1538,55.845,IRON,Fe
1492,IS_COMPOSED_OF,C90500,824,419.5,328,30,419.5,65.38,ZINC,Zn
1493,IS_COMPOSED_OF,C90500,824,1085,319,29,1085,63.546,COPPER,Cu
1494,IS_COMPOSED_OF,C90500,824,231.9,326,50,231.9,118.71,TIN,Sn
1495,IS_COMPOSED_OF,C90500,824,1085,319,29,1085,63.546,COPPER,Cu
1496,IS_COMPOSED_OF,C90500,824,1414,333,14,1414,28.0855,SILICON,Si
1497,IS_COMPOSED_OF,C90500,824,419.5,328,30,419.5,65.38,ZINC,Zn
1498,IS_COMPOSED_OF,C90500,824,1455,327,28,1455,58.6934,NICKEL,Ni
1499,IS_COMPOSED_OF,C90500,824,1538,321,26,1538,55.845,IRON,Fe
1500,IS_COMPOSED_OF,C90500,824,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1501,IS_COMPOSED_OF,C90500,824,231.9,326,50,231.9,118.71,TIN,Sn
1502,IS_COMPOSED_OF,C90500,824,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1503,IS_COMPOSED_OF,C90500,824,112.8,943,16,112.8,32.605,SULFUR ,S
1504,IS_COMPOSED_OF,C90500,824,327.5,329,82,327.5,207.2,LEAD,Pb
1505,IS_COMPOSED_OF,C90500,824,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1506,IS_COMPOSED_OF,C90710,830,231.9,326,50,231.9,118.71,TIN,Sn
1507,IS_COMPOSED_OF,C90710,830,419.5,328,30,419.5,65.38,ZINC,Zn
1508,IS_COMPOSED_OF,C90710,830,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1509,IS_COMPOSED_OF,C90710,830,1455,327,28,1455,58.6934,NICKEL,Ni
1510,IS_COMPOSED_OF,C90710,830,1085,319,29,1085,63.546,COPPER,Cu
1511,IS_COMPOSED_OF,C90710,830,112.8,943,16,112.8,32.605,SULFUR ,S
1512,IS_COMPOSED_OF,C90710,830,1538,321,26,1538,55.845,IRON,Fe
1513,IS_COMPOSED_OF,C90710,830,1414,333,14,1414,28.0855,SILICON,Si
1514,IS_COMPOSED_OF,C90710,830,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1515,IS_COMPOSED_OF,C90710,830,327.5,329,82,327.5,207.2,LEAD,Pb
1516,IS_COMPOSED_OF,C90710,830,231.9,326,50,231.9,118.71,TIN,Sn
1517,IS_COMPOSED_OF,C90710,830,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1518,IS_COMPOSED_OF,C90800,831,231.9,326,50,231.9,118.71,TIN,Sn
1519,IS_COMPOSED_OF,C90800,831,1085,319,29,1085,63.546,COPPER,Cu
1520,IS_COMPOSED_OF,C90800,831,1085,319,29,1085,63.546,COPPER,Cu
1521,IS_COMPOSED_OF,C90800,831,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1522,IS_COMPOSED_OF,C90800,831,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1523,IS_COMPOSED_OF,C90800,831,1538,321,26,1538,55.845,IRON,Fe
1524,IS_COMPOSED_OF,C90800,831,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1525,IS_COMPOSED_OF,C90800,831,419.5,328,30,419.5,65.38,ZINC,Zn
1526,IS_COMPOSED_OF,C90800,831,231.9,326,50,231.9,118.71,TIN,Sn
1527,IS_COMPOSED_OF,C90800,831,327.5,329,82,327.5,207.2,LEAD,Pb
1528,IS_COMPOSED_OF,C90800,831,112.8,943,16,112.8,32.605,SULFUR ,S
1529,IS_COMPOSED_OF,C90800,831,1455,327,28,1455,58.6934,NICKEL,Ni
1530,IS_COMPOSED_OF,C90800,831,1414,333,14,1414,28.0855,SILICON,Si
1531,IS_COMPOSED_OF,C90810,832,231.9,326,50,231.9,118.71,TIN,Sn
1532,IS_COMPOSED_OF,C90810,832,1455,327,28,1455,58.6934,NICKEL,Ni
1533,IS_COMPOSED_OF,C90810,832,327.5,329,82,327.5,207.2,LEAD,Pb
1534,IS_COMPOSED_OF,C90810,832,1414,333,14,1414,28.0855,SILICON,Si
1535,IS_COMPOSED_OF,C90810,832,231.9,326,50,231.9,118.71,TIN,Sn
1536,IS_COMPOSED_OF,C90810,832,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1537,IS_COMPOSED_OF,C90810,832,1538,321,26,1538,55.845,IRON,Fe
1538,IS_COMPOSED_OF,C90810,832,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1539,IS_COMPOSED_OF,C90810,832,419.5,328,30,419.5,65.38,ZINC,Zn
1540,IS_COMPOSED_OF,C90810,832,112.8,943,16,112.8,32.605,SULFUR ,S
1541,IS_COMPOSED_OF,C90810,832,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1542,IS_COMPOSED_OF,C90810,832,1085,319,29,1085,63.546,COPPER,Cu
1543,IS_COMPOSED_OF,C90900,833,1085,319,29,1085,63.546,COPPER,Cu
1544,IS_COMPOSED_OF,C90900,833,231.9,326,50,231.9,118.71,TIN,Sn
1545,IS_COMPOSED_OF,C90900,833,1538,321,26,1538,55.845,IRON,Fe
1546,IS_COMPOSED_OF,C90900,833,1455,327,28,1455,58.6934,NICKEL,Ni
1547,IS_COMPOSED_OF,C90900,833,231.9,326,50,231.9,118.71,TIN,Sn
1548,IS_COMPOSED_OF,C90900,833,1414,333,14,1414,28.0855,SILICON,Si
1549,IS_COMPOSED_OF,C90900,833,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1550,IS_COMPOSED_OF,C90900,833,419.5,328,30,419.5,65.38,ZINC,Zn
1551,IS_COMPOSED_OF,C90900,833,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1552,IS_COMPOSED_OF,C90900,833,1085,319,29,1085,63.546,COPPER,Cu
1553,IS_COMPOSED_OF,C90900,833,327.5,329,82,327.5,207.2,LEAD,Pb
1554,IS_COMPOSED_OF,C90900,833,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1555,IS_COMPOSED_OF,C90900,833,112.8,943,16,112.8,32.605,SULFUR ,S
1556,IS_COMPOSED_OF,C91000,834,1085,319,29,1085,63.546,COPPER,Cu
1557,IS_COMPOSED_OF,C91000,834,231.9,326,50,231.9,118.71,TIN,Sn
1558,IS_COMPOSED_OF,C91000,834,327.5,329,82,327.5,207.2,LEAD,Pb
1559,IS_COMPOSED_OF,C91000,834,112.8,943,16,112.8,32.605,SULFUR ,S
1560,IS_COMPOSED_OF,C91000,834,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1561,IS_COMPOSED_OF,C91000,834,1414,333,14,1414,28.0855,SILICON,Si
1562,IS_COMPOSED_OF,C91000,834,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1563,IS_COMPOSED_OF,C91000,834,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1564,IS_COMPOSED_OF,C91000,834,231.9,326,50,231.9,118.71,TIN,Sn
1565,IS_COMPOSED_OF,C91000,834,1085,319,29,1085,63.546,COPPER,Cu
1566,IS_COMPOSED_OF,C91000,834,419.5,328,30,419.5,65.38,ZINC,Zn
1567,IS_COMPOSED_OF,C91000,834,1538,321,26,1538,55.845,IRON,Fe
1568,IS_COMPOSED_OF,C91000,834,1455,327,28,1455,58.6934,NICKEL,Ni
1569,IS_COMPOSED_OF,C91100,835,1085,319,29,1085,63.546,COPPER,Cu
1570,IS_COMPOSED_OF,C91100,835,231.9,326,50,231.9,118.71,TIN,Sn
1571,IS_COMPOSED_OF,C91100,835,327.5,329,82,327.5,207.2,LEAD,Pb
1572,IS_COMPOSED_OF,C91100,835,112.8,943,16,112.8,32.605,SULFUR ,S
1573,IS_COMPOSED_OF,C91100,835,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1574,IS_COMPOSED_OF,C91100,835,1538,321,26,1538,55.845,IRON,Fe
1575,IS_COMPOSED_OF,C91100,835,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1576,IS_COMPOSED_OF,C91100,835,419.5,328,30,419.5,65.38,ZINC,Zn
1577,IS_COMPOSED_OF,C91100,835,1414,333,14,1414,28.0855,SILICON,Si
1578,IS_COMPOSED_OF,C91100,835,1085,319,29,1085,63.546,COPPER,Cu
1579,IS_COMPOSED_OF,C91100,835,1455,327,28,1455,58.6934,NICKEL,Ni
1580,IS_COMPOSED_OF,C91100,835,231.9,326,50,231.9,118.71,TIN,Sn
1581,IS_COMPOSED_OF,C91100,835,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1582,IS_COMPOSED_OF,C91300,836,231.9,326,50,231.9,118.71,TIN,Sn
1583,IS_COMPOSED_OF,C91300,836,1085,319,29,1085,63.546,COPPER,Cu
1584,IS_COMPOSED_OF,C91300,836,1414,333,14,1414,28.0855,SILICON,Si
1585,IS_COMPOSED_OF,C91300,836,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1586,IS_COMPOSED_OF,C91300,836,1538,321,26,1538,55.845,IRON,Fe
1587,IS_COMPOSED_OF,C91300,836,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1588,IS_COMPOSED_OF,C91300,836,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1589,IS_COMPOSED_OF,C91300,836,1455,327,28,1455,58.6934,NICKEL,Ni
1590,IS_COMPOSED_OF,C91300,836,327.5,329,82,327.5,207.2,LEAD,Pb
1591,IS_COMPOSED_OF,C91300,836,112.8,943,16,112.8,32.605,SULFUR ,S
1592,IS_COMPOSED_OF,C91300,836,231.9,326,50,231.9,118.71,TIN,Sn
1593,IS_COMPOSED_OF,C91300,836,419.5,328,30,419.5,65.38,ZINC,Zn
1594,IS_COMPOSED_OF,C91300,836,1085,319,29,1085,63.546,COPPER,Cu
1595,IS_COMPOSED_OF,C91500,837,327.5,329,82,327.5,207.2,LEAD,Pb
1596,IS_COMPOSED_OF,C91500,837,231.9,326,50,231.9,118.71,TIN,Sn
1597,IS_COMPOSED_OF,C91500,837,1455,327,28,1455,58.6934,NICKEL,Ni
1598,IS_COMPOSED_OF,C91500,837,1085,319,29,1085,63.546,COPPER,Cu
1599,IS_COMPOSED_OF,C91500,837,1455,327,28,1455,58.6934,NICKEL,Ni
1600,IS_COMPOSED_OF,C91500,837,327.5,329,82,327.5,207.2,LEAD,Pb
1601,IS_COMPOSED_OF,C91500,837,231.9,326,50,231.9,118.71,TIN,Sn
1602,IS_COMPOSED_OF,C91500,837,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1603,IS_COMPOSED_OF,C91600,838,1455,327,28,1455,58.6934,NICKEL,Ni
1604,IS_COMPOSED_OF,C91600,838,1085,319,29,1085,63.546,COPPER,Cu
1605,IS_COMPOSED_OF,C91600,838,231.9,326,50,231.9,118.71,TIN,Sn
1606,IS_COMPOSED_OF,C91600,838,419.5,328,30,419.5,65.38,ZINC,Zn
1607,IS_COMPOSED_OF,C91600,838,1414,333,14,1414,28.0855,SILICON,Si
1608,IS_COMPOSED_OF,C91600,838,231.9,326,50,231.9,118.71,TIN,Sn
1609,IS_COMPOSED_OF,C91600,838,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1610,IS_COMPOSED_OF,C91600,838,1455,327,28,1455,58.6934,NICKEL,Ni
1611,IS_COMPOSED_OF,C91600,838,1538,321,26,1538,55.845,IRON,Fe
1612,IS_COMPOSED_OF,C91600,838,112.8,943,16,112.8,32.605,SULFUR ,S
1613,IS_COMPOSED_OF,C91600,838,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1614,IS_COMPOSED_OF,C91600,838,1085,319,29,1085,63.546,COPPER,Cu
1615,IS_COMPOSED_OF,C91600,838,327.5,329,82,327.5,207.2,LEAD,Pb
1616,IS_COMPOSED_OF,C91600,838,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1617,IS_COMPOSED_OF,C91700,839,231.9,326,50,231.9,118.71,TIN,Sn
1618,IS_COMPOSED_OF,C91700,839,1455,327,28,1455,58.6934,NICKEL,Ni
1619,IS_COMPOSED_OF,C91700,839,1085,319,29,1085,63.546,COPPER,Cu
1620,IS_COMPOSED_OF,C91700,839,231.9,326,50,231.9,118.71,TIN,Sn
1621,IS_COMPOSED_OF,C91700,839,112.8,943,16,112.8,32.605,SULFUR ,S
1622,IS_COMPOSED_OF,C91700,839,1455,327,28,1455,58.6934,NICKEL,Ni
1623,IS_COMPOSED_OF,C91700,839,1085,319,29,1085,63.546,COPPER,Cu
1624,IS_COMPOSED_OF,C91700,839,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1625,IS_COMPOSED_OF,C91700,839,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1626,IS_COMPOSED_OF,C91700,839,1538,321,26,1538,55.845,IRON,Fe
1627,IS_COMPOSED_OF,C91700,839,419.5,328,30,419.5,65.38,ZINC,Zn
1628,IS_COMPOSED_OF,C91700,839,327.5,329,82,327.5,207.2,LEAD,Pb
1629,IS_COMPOSED_OF,C91700,839,1414,333,14,1414,28.0855,SILICON,Si
1630,IS_COMPOSED_OF,C91700,839,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1631,IS_COMPOSED_OF,C92200,840,231.9,326,50,231.9,118.71,TIN,Sn
1632,IS_COMPOSED_OF,C92200,840,1085,319,29,1085,63.546,COPPER,Cu
1633,IS_COMPOSED_OF,C92200,840,419.5,328,30,419.5,65.38,ZINC,Zn
1634,IS_COMPOSED_OF,C92200,840,327.5,329,82,327.5,207.2,LEAD,Pb
1635,IS_COMPOSED_OF,C92200,840,1085,319,29,1085,63.546,COPPER,Cu
1636,IS_COMPOSED_OF,C92200,840,112.8,943,16,112.8,32.605,SULFUR ,S
1637,IS_COMPOSED_OF,C92200,840,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
1638,IS_COMPOSED_OF,C92200,840,660.3,322,13,660.3,26.981539,ALUMINUM,Al
1639,IS_COMPOSED_OF,C92200,840,1538,321,26,1538,55.845,IRON,Fe
1640,IS_COMPOSED_OF,C92200,840,630.5,331,51,630.5,121.76,ANTIMONY,Sb
1641,IS_COMPOSED_OF,C92200,840,231.9,326,50,231.9,118.71,TIN,Sn
1642,IS_COMPOSED_OF,C92200,840,419.5,328,30,419.5,65.38,ZINC,Zn
1643,IS_COMPOSED_OF,C92200,840,1414,333,14,1414,28.0855,SILICON,Si
1644,IS_COMPOSED_OF,C92200,840,1455,327,28,1455,58.6934,NICKEL,Ni
1645,IS_COMPOSED_OF,C92200,840,327.5,329,82,327.5,207.2,LEAD,Pb
1646,IS_COMPOSED_OF,C92210,841,1085,319,29,1085,63.546,COPPER,Cu
1647,IS_COMPOSED_OF,C92210,841,1455,327,28,1455,58.6934,NICKEL,Ni
1648,IS_COMPOSED_OF,C92210,841,419.5,328,30,419.5,65.38,ZINC,Zn
1649,IS_COMPOSED_OF,C92210,841,327.5,329,82,327.5,207.2,LEAD,Pb
1650,IS_COMPOSED_OF,C92210,841,231.9,326,50,231.9,118.71,TIN,Sn
