,Relationship,full_community_id_src,name_src,Ar_trg,AtomicNumber_trg,Density_trg,MeltingPoint_trg,Symbol_trg,full_community_id_trg,name_trg
5556,IS_COMPOSED_OF,1688,C17200,58.933195,27,*,1495,Co,950,COBALT
5557,IS_COMPOSED_OF,1689,C17300,28.0855,14,2.33,1414,Si,333,SILICON
5558,IS_COMPOSED_OF,1689,C17300,63.546,29,8.96,1085,Cu,319,COPPER
5559,IS_COMPOSED_OF,1689,C17300,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5560,IS_COMPOSED_OF,1689,C17300,207.2,82,11.29,327.5,Pb,329,LEAD
5561,IS_COMPOSED_OF,1689,C17300,9.012182,4,*,1287,Be,948,BERYLLIUM 
5562,IS_COMPOSED_OF,1689,C17300,58.933195,27,*,1495,Co,950,COBALT
5563,IS_COMPOSED_OF,1689,C17300,9.012182,4,*,1287,Be,948,BERYLLIUM 
5564,IS_COMPOSED_OF,1689,C17300,207.2,82,11.29,327.5,Pb,329,LEAD
5565,IS_COMPOSED_OF,1690,C17400,9.012182,4,*,1287,Be,948,BERYLLIUM 
5566,IS_COMPOSED_OF,1690,C17400,58.933195,27,*,1495,Co,950,COBALT
5567,IS_COMPOSED_OF,1690,C17400,55.845,26,7.874,1538,Fe,321,IRON
5568,IS_COMPOSED_OF,1690,C17400,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5569,IS_COMPOSED_OF,1690,C17400,63.546,29,8.96,1085,Cu,319,COPPER
5570,IS_COMPOSED_OF,1690,C17400,28.0855,14,2.33,1414,Si,333,SILICON
5571,IS_COMPOSED_OF,1690,C17400,9.012182,4,*,1287,Be,948,BERYLLIUM 
5572,IS_COMPOSED_OF,1690,C17400,58.933195,27,*,1495,Co,950,COBALT
5573,IS_COMPOSED_OF,1691,C17410,58.933195,27,*,1495,Co,950,COBALT
5574,IS_COMPOSED_OF,1691,C17410,9.012182,4,*,1287,Be,948,BERYLLIUM 
5575,IS_COMPOSED_OF,1691,C17410,55.845,26,7.874,1538,Fe,321,IRON
5576,IS_COMPOSED_OF,1691,C17410,28.0855,14,2.33,1414,Si,333,SILICON
5577,IS_COMPOSED_OF,1691,C17410,63.546,29,8.96,1085,Cu,319,COPPER
5578,IS_COMPOSED_OF,1691,C17410,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5579,IS_COMPOSED_OF,1691,C17410,9.012182,4,*,1287,Be,948,BERYLLIUM 
5580,IS_COMPOSED_OF,1691,C17410,58.933195,27,*,1495,Co,950,COBALT
5581,IS_COMPOSED_OF,1692,C17420,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5582,IS_COMPOSED_OF,1692,C17420,28.0855,14,2.33,1414,Si,333,SILICON
5583,IS_COMPOSED_OF,1692,C17420,9.012182,4,*,1287,Be,948,BERYLLIUM 
5584,IS_COMPOSED_OF,1692,C17420,63.546,29,8.96,1085,Cu,319,COPPER
5585,IS_COMPOSED_OF,1692,C17420,58.933195,27,*,1495,Co,950,COBALT
5586,IS_COMPOSED_OF,1692,C17420,55.845,26,7.874,1538,Fe,321,IRON
5587,IS_COMPOSED_OF,1692,C17420,58.933195,27,*,1495,Co,950,COBALT
5588,IS_COMPOSED_OF,1692,C17420,9.012182,4,*,1287,Be,948,BERYLLIUM 
5589,IS_COMPOSED_OF,1693,C17450,58.6934,28,8.902,1455,Ni,327,NICKEL
5590,IS_COMPOSED_OF,1693,C17450,63.546,29,8.96,1085,Cu,319,COPPER
5591,IS_COMPOSED_OF,1693,C17450,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5592,IS_COMPOSED_OF,1693,C17450,28.0855,14,2.33,1414,Si,333,SILICON
5593,IS_COMPOSED_OF,1693,C17450,9.012182,4,*,1287,Be,948,BERYLLIUM 
5594,IS_COMPOSED_OF,1693,C17450,118.71,50,5.75,231.9,Sn,326,TIN
5595,IS_COMPOSED_OF,1693,C17450,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5596,IS_COMPOSED_OF,1693,C17450,55.845,26,7.874,1538,Fe,321,IRON
5597,IS_COMPOSED_OF,1693,C17450,58.6934,28,8.902,1455,Ni,327,NICKEL
5598,IS_COMPOSED_OF,1693,C17450,9.012182,4,*,1287,Be,948,BERYLLIUM 
5599,IS_COMPOSED_OF,1694,C17455,118.71,50,5.75,231.9,Sn,326,TIN
5600,IS_COMPOSED_OF,1694,C17455,58.6934,28,8.902,1455,Ni,327,NICKEL
5601,IS_COMPOSED_OF,1694,C17455,55.845,26,7.874,1538,Fe,321,IRON
5602,IS_COMPOSED_OF,1694,C17455,63.546,29,8.96,1085,Cu,319,COPPER
5603,IS_COMPOSED_OF,1694,C17455,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5604,IS_COMPOSED_OF,1694,C17455,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5605,IS_COMPOSED_OF,1694,C17455,9.012182,4,*,1287,Be,948,BERYLLIUM 
5606,IS_COMPOSED_OF,1694,C17455,207.2,82,11.29,327.5,Pb,329,LEAD
5607,IS_COMPOSED_OF,1694,C17455,28.0855,14,2.33,1414,Si,333,SILICON
5608,IS_COMPOSED_OF,1694,C17455,9.012182,4,*,1287,Be,948,BERYLLIUM 
5609,IS_COMPOSED_OF,1694,C17455,207.2,82,11.29,327.5,Pb,329,LEAD
5610,IS_COMPOSED_OF,1694,C17455,58.6934,28,8.902,1455,Ni,327,NICKEL
5611,IS_COMPOSED_OF,1695,C17460,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5612,IS_COMPOSED_OF,1695,C17460,28.0855,14,2.33,1414,Si,333,SILICON
5613,IS_COMPOSED_OF,1695,C17460,63.546,29,8.96,1085,Cu,319,COPPER
5614,IS_COMPOSED_OF,1695,C17460,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5615,IS_COMPOSED_OF,1695,C17460,9.012182,4,*,1287,Be,948,BERYLLIUM 
5616,IS_COMPOSED_OF,1695,C17460,118.71,50,5.75,231.9,Sn,326,TIN
5617,IS_COMPOSED_OF,1695,C17460,55.845,26,7.874,1538,Fe,321,IRON
5618,IS_COMPOSED_OF,1695,C17460,58.6934,28,8.902,1455,Ni,327,NICKEL
5619,IS_COMPOSED_OF,1695,C17460,9.012182,4,*,1287,Be,948,BERYLLIUM 
5620,IS_COMPOSED_OF,1695,C17460,58.6934,28,8.902,1455,Ni,327,NICKEL
5621,IS_COMPOSED_OF,1696,C17465,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5622,IS_COMPOSED_OF,1696,C17465,55.845,26,7.874,1538,Fe,321,IRON
5623,IS_COMPOSED_OF,1696,C17465,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5624,IS_COMPOSED_OF,1696,C17465,58.6934,28,8.902,1455,Ni,327,NICKEL
5625,IS_COMPOSED_OF,1696,C17465,28.0855,14,2.33,1414,Si,333,SILICON
5626,IS_COMPOSED_OF,1696,C17465,63.546,29,8.96,1085,Cu,319,COPPER
5627,IS_COMPOSED_OF,1696,C17465,207.2,82,11.29,327.5,Pb,329,LEAD
5628,IS_COMPOSED_OF,1696,C17465,118.71,50,5.75,231.9,Sn,326,TIN
5629,IS_COMPOSED_OF,1696,C17465,9.012182,4,*,1287,Be,948,BERYLLIUM 
5630,IS_COMPOSED_OF,1696,C17465,207.2,82,11.29,327.5,Pb,329,LEAD
5631,IS_COMPOSED_OF,1696,C17465,9.012182,4,*,1287,Be,948,BERYLLIUM 
5632,IS_COMPOSED_OF,1696,C17465,58.6934,28,8.902,1455,Ni,327,NICKEL
5633,IS_COMPOSED_OF,1697,C17500,28.0855,14,2.33,1414,Si,333,SILICON
5634,IS_COMPOSED_OF,1697,C17500,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5635,IS_COMPOSED_OF,1697,C17500,9.012182,4,*,1287,Be,948,BERYLLIUM 
5636,IS_COMPOSED_OF,1697,C17500,55.845,26,7.874,1538,Fe,321,IRON
5637,IS_COMPOSED_OF,1697,C17500,58.933195,27,*,1495,Co,950,COBALT
5638,IS_COMPOSED_OF,1697,C17500,63.546,29,8.96,1085,Cu,319,COPPER
5639,IS_COMPOSED_OF,1697,C17500,9.012182,4,*,1287,Be,948,BERYLLIUM 
5640,IS_COMPOSED_OF,1697,C17500,58.933195,27,*,1495,Co,950,COBALT
5641,IS_COMPOSED_OF,1698,C17510,28.0855,14,2.33,1414,Si,333,SILICON
5642,IS_COMPOSED_OF,1698,C17510,63.546,29,8.96,1085,Cu,319,COPPER
5643,IS_COMPOSED_OF,1698,C17510,58.933195,27,*,1495,Co,950,COBALT
5644,IS_COMPOSED_OF,1698,C17510,55.845,26,7.874,1538,Fe,321,IRON
5645,IS_COMPOSED_OF,1698,C17510,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5646,IS_COMPOSED_OF,1698,C17510,9.012182,4,*,1287,Be,948,BERYLLIUM 
5647,IS_COMPOSED_OF,1698,C17510,58.6934,28,8.902,1455,Ni,327,NICKEL
5648,IS_COMPOSED_OF,1698,C17510,58.6934,28,8.902,1455,Ni,327,NICKEL
5649,IS_COMPOSED_OF,1698,C17510,9.012182,4,*,1287,Be,948,BERYLLIUM 
5650,IS_COMPOSED_OF,1699,C17520,58.6934,28,8.902,1455,Ni,327,NICKEL
5651,IS_COMPOSED_OF,1699,C17520,9.012182,4,*,1287,Be,948,BERYLLIUM 
5652,IS_COMPOSED_OF,1699,C17520,63.546,29,8.96,1085,Cu,319,COPPER
5653,IS_COMPOSED_OF,1699,C17520,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5654,IS_COMPOSED_OF,1699,C17520,24.305,12,1.738,650,Mg,323,MAGNESIUM
5655,IS_COMPOSED_OF,1699,C17520,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5656,IS_COMPOSED_OF,1699,C17520,9.012182,4,*,1287,Be,948,BERYLLIUM 
5657,IS_COMPOSED_OF,1699,C17520,24.305,12,1.738,650,Mg,323,MAGNESIUM
5658,IS_COMPOSED_OF,1699,C17520,58.6934,28,8.902,1455,Ni,327,NICKEL
5659,IS_COMPOSED_OF,1700,C17530,28.0855,14,2.33,1414,Si,333,SILICON
5660,IS_COMPOSED_OF,1700,C17530,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5661,IS_COMPOSED_OF,1700,C17530,9.012182,4,*,1287,Be,948,BERYLLIUM 
5662,IS_COMPOSED_OF,1700,C17530,63.546,29,8.96,1085,Cu,319,COPPER
5663,IS_COMPOSED_OF,1700,C17530,55.845,26,7.874,1538,Fe,321,IRON
5664,IS_COMPOSED_OF,1700,C17530,58.6934,28,8.902,1455,Ni,327,NICKEL
5665,IS_COMPOSED_OF,1700,C17530,9.012182,4,*,1287,Be,948,BERYLLIUM 
5666,IS_COMPOSED_OF,1700,C17530,58.6934,28,8.902,1455,Ni,327,NICKEL
5667,IS_COMPOSED_OF,1701,C17540,58.933195,27,*,1495,Co,950,COBALT
5668,IS_COMPOSED_OF,1701,C17540,9.012182,4,*,1287,Be,948,BERYLLIUM 
5669,IS_COMPOSED_OF,1701,C17540,58.6934,28,8.902,1455,Ni,327,NICKEL
5670,IS_COMPOSED_OF,1701,C17540,63.546,29,8.96,1085,Cu,319,COPPER
5671,IS_COMPOSED_OF,1701,C17540,28.0855,14,2.33,1414,Si,333,SILICON
5672,IS_COMPOSED_OF,1701,C17540,55.845,26,7.874,1538,Fe,321,IRON
5673,IS_COMPOSED_OF,1701,C17540,58.6934,28,8.902,1455,Ni,327,NICKEL
5674,IS_COMPOSED_OF,1701,C17540,9.012182,4,*,1287,Be,948,BERYLLIUM 
5675,IS_COMPOSED_OF,1701,C17540,58.933195,27,*,1495,Co,950,COBALT
5676,IS_COMPOSED_OF,1702,C17600,9.012182,4,*,1287,Be,948,BERYLLIUM 
5677,IS_COMPOSED_OF,1702,C17600,63.546,29,8.96,1085,Cu,319,COPPER
5678,IS_COMPOSED_OF,1702,C17600,107.8682,47,10.49,961.8,Ag,429,SILVER
5679,IS_COMPOSED_OF,1702,C17600,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5680,IS_COMPOSED_OF,1702,C17600,58.933195,27,*,1495,Co,950,COBALT
5681,IS_COMPOSED_OF,1702,C17600,55.845,26,7.874,1538,Fe,321,IRON
5682,IS_COMPOSED_OF,1702,C17600,58.933195,27,*,1495,Co,950,COBALT
5683,IS_COMPOSED_OF,1702,C17600,9.012182,4,*,1287,Be,948,BERYLLIUM 
5684,IS_COMPOSED_OF,1702,C17600,107.8682,47,10.49,961.8,Ag,429,SILVER
5685,IS_COMPOSED_OF,1703,C17700,63.546,29,8.96,1085,Cu,319,COPPER
5686,IS_COMPOSED_OF,1703,C17700,,,,,Te,1427,
5687,IS_COMPOSED_OF,1703,C17700,58.933195,27,*,1495,Co,950,COBALT
5688,IS_COMPOSED_OF,1703,C17700,9.012182,4,*,1287,Be,948,BERYLLIUM 
5689,IS_COMPOSED_OF,1703,C17700,28.0855,14,2.33,1414,Si,333,SILICON
5690,IS_COMPOSED_OF,1703,C17700,55.845,26,7.874,1538,Fe,321,IRON
5691,IS_COMPOSED_OF,1703,C17700,9.012182,4,*,1287,Be,948,BERYLLIUM 
5692,IS_COMPOSED_OF,1703,C17700,58.933195,27,*,1495,Co,950,COBALT
5693,IS_COMPOSED_OF,1703,C17700,,,,,Te,1427,
5694,IS_COMPOSED_OF,1704,C18000,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5695,IS_COMPOSED_OF,1704,C18000,28.0855,14,2.33,1414,Si,333,SILICON
5696,IS_COMPOSED_OF,1704,C18000,58.6934,28,8.902,1455,Ni,327,NICKEL
5697,IS_COMPOSED_OF,1704,C18000,63.546,29,8.96,1085,Cu,319,COPPER
5698,IS_COMPOSED_OF,1704,C18000,55.845,26,7.874,1538,Fe,321,IRON
5699,IS_COMPOSED_OF,1704,C18000,58.6934,28,8.902,1455,Ni,327,NICKEL
5700,IS_COMPOSED_OF,1704,C18000,28.0855,14,2.33,1414,Si,333,SILICON
5701,IS_COMPOSED_OF,1704,C18000,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5702,IS_COMPOSED_OF,1705,C18020,28.0855,14,2.33,1414,Si,333,SILICON
5703,IS_COMPOSED_OF,1705,C18020,118.71,50,5.75,231.9,Sn,326,TIN
5704,IS_COMPOSED_OF,1705,C18020,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5705,IS_COMPOSED_OF,1705,C18020,63.546,29,8.96,1085,Cu,319,COPPER
5706,IS_COMPOSED_OF,1705,C18020,65.38,30,7.13,419.5,Zn,328,ZINC
5707,IS_COMPOSED_OF,1705,C18020,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5708,IS_COMPOSED_OF,1705,C18020,118.71,50,5.75,231.9,Sn,326,TIN
5709,IS_COMPOSED_OF,1705,C18020,65.38,30,7.13,419.5,Zn,328,ZINC
5710,IS_COMPOSED_OF,1706,C18025,65.38,30,7.13,419.5,Zn,328,ZINC
5711,IS_COMPOSED_OF,1706,C18025,63.546,29,8.96,1085,Cu,319,COPPER
5712,IS_COMPOSED_OF,1706,C18025,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5713,IS_COMPOSED_OF,1706,C18025,28.0855,14,2.33,1414,Si,333,SILICON
5714,IS_COMPOSED_OF,1706,C18025,118.71,50,5.75,231.9,Sn,326,TIN
5715,IS_COMPOSED_OF,1706,C18025,24.305,12,1.738,650,Mg,323,MAGNESIUM
5716,IS_COMPOSED_OF,1706,C18025,65.38,30,7.13,419.5,Zn,328,ZINC
5717,IS_COMPOSED_OF,1706,C18025,28.0855,14,2.33,1414,Si,333,SILICON
5718,IS_COMPOSED_OF,1706,C18025,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5719,IS_COMPOSED_OF,1706,C18025,24.305,12,1.738,650,Mg,323,MAGNESIUM
5720,IS_COMPOSED_OF,1706,C18025,118.71,50,5.75,231.9,Sn,326,TIN
5721,IS_COMPOSED_OF,1707,C18030,30.973762,15,*,44.1,P,942,PHOSPHORUS 
5722,IS_COMPOSED_OF,1707,C18030,63.546,29,8.96,1085,Cu,319,COPPER
5723,IS_COMPOSED_OF,1707,C18030,118.71,50,5.75,231.9,Sn,326,TIN
5724,IS_COMPOSED_OF,1707,C18030,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5725,IS_COMPOSED_OF,1707,C18030,30.973762,15,*,44.1,P,942,PHOSPHORUS 
5726,IS_COMPOSED_OF,1707,C18030,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5727,IS_COMPOSED_OF,1707,C18030,118.71,50,5.75,231.9,Sn,326,TIN
5728,IS_COMPOSED_OF,1708,C18040,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5729,IS_COMPOSED_OF,1708,C18040,63.546,29,8.96,1085,Cu,319,COPPER
5730,IS_COMPOSED_OF,1708,C18040,30.973762,15,*,44.1,P,942,PHOSPHORUS 
5731,IS_COMPOSED_OF,1708,C18040,65.38,30,7.13,419.5,Zn,328,ZINC
5732,IS_COMPOSED_OF,1708,C18040,118.71,50,5.75,231.9,Sn,326,TIN
5733,IS_COMPOSED_OF,1708,C18040,118.71,50,5.75,231.9,Sn,326,TIN
5734,IS_COMPOSED_OF,1708,C18040,65.38,30,7.13,419.5,Zn,328,ZINC
5735,IS_COMPOSED_OF,1708,C18040,30.973762,15,*,44.1,P,942,PHOSPHORUS 
5736,IS_COMPOSED_OF,1708,C18040,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5737,IS_COMPOSED_OF,1709,C18045,28.0855,14,2.33,1414,Si,333,SILICON
5738,IS_COMPOSED_OF,1709,C18045,118.71,50,5.75,231.9,Sn,326,TIN
5739,IS_COMPOSED_OF,1709,C18045,65.38,30,7.13,419.5,Zn,328,ZINC
5740,IS_COMPOSED_OF,1709,C18045,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5741,IS_COMPOSED_OF,1709,C18045,65.38,30,7.13,419.5,Zn,328,ZINC
5742,IS_COMPOSED_OF,1709,C18045,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5743,IS_COMPOSED_OF,1709,C18045,118.71,50,5.75,231.9,Sn,326,TIN
5744,IS_COMPOSED_OF,1709,C18045,63.546,29,8.96,1085,Cu,319,COPPER
5745,IS_COMPOSED_OF,1710,C18050,63.546,29,8.96,1085,Cu,319,COPPER
5746,IS_COMPOSED_OF,1710,C18050,,,,,Te,1427,
5747,IS_COMPOSED_OF,1710,C18050,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5748,IS_COMPOSED_OF,1710,C18050,,,,,Te,1427,
5749,IS_COMPOSED_OF,1710,C18050,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5750,IS_COMPOSED_OF,1711,C18060,24.305,12,1.738,650,Mg,323,MAGNESIUM
5751,IS_COMPOSED_OF,1711,C18060,58.933195,27,*,1495,Co,950,COBALT
5752,IS_COMPOSED_OF,1711,C18060,28.0855,14,2.33,1414,Si,333,SILICON
5753,IS_COMPOSED_OF,1711,C18060,63.546,29,8.96,1085,Cu,319,COPPER
5754,IS_COMPOSED_OF,1711,C18060,118.71,50,5.75,231.9,Sn,326,TIN
5755,IS_COMPOSED_OF,1711,C18060,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5756,IS_COMPOSED_OF,1711,C18060,58.933195,27,*,1495,Co,950,COBALT
5757,IS_COMPOSED_OF,1711,C18060,24.305,12,1.738,650,Mg,323,MAGNESIUM
5758,IS_COMPOSED_OF,1711,C18060,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5759,IS_COMPOSED_OF,1711,C18060,28.0855,14,2.33,1414,Si,333,SILICON
5760,IS_COMPOSED_OF,1712,C18070,47.867,22,4.5,1668,Ti,320,TITANIUM
5761,IS_COMPOSED_OF,1712,C18070,28.0855,14,2.33,1414,Si,333,SILICON
5762,IS_COMPOSED_OF,1712,C18070,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5763,IS_COMPOSED_OF,1712,C18070,63.546,29,8.96,1085,Cu,319,COPPER
5764,IS_COMPOSED_OF,1712,C18070,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5765,IS_COMPOSED_OF,1712,C18070,47.867,22,4.5,1668,Ti,320,TITANIUM
5766,IS_COMPOSED_OF,1712,C18070,28.0855,14,2.33,1414,Si,333,SILICON
5767,IS_COMPOSED_OF,1713,C18080,107.8682,47,10.49,961.8,Ag,429,SILVER
5768,IS_COMPOSED_OF,1713,C18080,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5769,IS_COMPOSED_OF,1713,C18080,47.867,22,4.5,1668,Ti,320,TITANIUM
5770,IS_COMPOSED_OF,1713,C18080,63.546,29,8.96,1085,Cu,319,COPPER
5771,IS_COMPOSED_OF,1713,C18080,28.0855,14,2.33,1414,Si,333,SILICON
5772,IS_COMPOSED_OF,1713,C18080,55.845,26,7.874,1538,Fe,321,IRON
5773,IS_COMPOSED_OF,1713,C18080,47.867,22,4.5,1668,Ti,320,TITANIUM
5774,IS_COMPOSED_OF,1713,C18080,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5775,IS_COMPOSED_OF,1713,C18080,107.8682,47,10.49,961.8,Ag,429,SILVER
5776,IS_COMPOSED_OF,1713,C18080,55.845,26,7.874,1538,Fe,321,IRON
5777,IS_COMPOSED_OF,1713,C18080,28.0855,14,2.33,1414,Si,333,SILICON
5778,IS_COMPOSED_OF,1714,C18090,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5779,IS_COMPOSED_OF,1714,C18090,58.6934,28,8.902,1455,Ni,327,NICKEL
5780,IS_COMPOSED_OF,1714,C18090,47.867,22,4.5,1668,Ti,320,TITANIUM
5781,IS_COMPOSED_OF,1714,C18090,118.71,50,5.75,231.9,Sn,326,TIN
5782,IS_COMPOSED_OF,1714,C18090,47.867,22,4.5,1668,Ti,320,TITANIUM
5783,IS_COMPOSED_OF,1714,C18090,63.546,29,8.96,1085,Cu,319,COPPER
5784,IS_COMPOSED_OF,1714,C18090,58.6934,28,8.902,1455,Ni,327,NICKEL
5785,IS_COMPOSED_OF,1714,C18090,118.71,50,5.75,231.9,Sn,326,TIN
5786,IS_COMPOSED_OF,1714,C18090,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5787,IS_COMPOSED_OF,1715,C18100,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5788,IS_COMPOSED_OF,1715,C18100,24.305,12,1.738,650,Mg,323,MAGNESIUM
5789,IS_COMPOSED_OF,1715,C18100,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5790,IS_COMPOSED_OF,1715,C18100,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5791,IS_COMPOSED_OF,1715,C18100,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5792,IS_COMPOSED_OF,1715,C18100,63.546,29,8.96,1085,Cu,319,COPPER
5793,IS_COMPOSED_OF,1715,C18100,24.305,12,1.738,650,Mg,323,MAGNESIUM
5794,IS_COMPOSED_OF,1716,C18135,112.411,48,*,594.22,Cd,430,CADMIUM
5795,IS_COMPOSED_OF,1716,C18135,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5796,IS_COMPOSED_OF,1716,C18135,63.546,29,8.96,1085,Cu,319,COPPER
5797,IS_COMPOSED_OF,1716,C18135,112.411,48,*,594.22,Cd,430,CADMIUM
5798,IS_COMPOSED_OF,1716,C18135,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5799,IS_COMPOSED_OF,1717,C18140,63.546,29,8.96,1085,Cu,319,COPPER
5800,IS_COMPOSED_OF,1717,C18140,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5801,IS_COMPOSED_OF,1717,C18140,28.0855,14,2.33,1414,Si,333,SILICON
5802,IS_COMPOSED_OF,1717,C18140,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5803,IS_COMPOSED_OF,1717,C18140,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5804,IS_COMPOSED_OF,1717,C18140,28.0855,14,2.33,1414,Si,333,SILICON
5805,IS_COMPOSED_OF,1717,C18140,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5806,IS_COMPOSED_OF,1718,C18141,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5807,IS_COMPOSED_OF,1718,C18141,28.0855,14,2.33,1414,Si,333,SILICON
5808,IS_COMPOSED_OF,1718,C18141,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5809,IS_COMPOSED_OF,1718,C18141,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5810,IS_COMPOSED_OF,1718,C18141,63.546,29,8.96,1085,Cu,319,COPPER
5811,IS_COMPOSED_OF,1718,C18141,24.305,12,1.738,650,Mg,323,MAGNESIUM
5812,IS_COMPOSED_OF,1718,C18141,118.71,50,5.75,231.9,Sn,326,TIN
5813,IS_COMPOSED_OF,1718,C18141,24.305,12,1.738,650,Mg,323,MAGNESIUM
5814,IS_COMPOSED_OF,1718,C18141,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5815,IS_COMPOSED_OF,1718,C18141,28.0855,14,2.33,1414,Si,333,SILICON
5816,IS_COMPOSED_OF,1718,C18141,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5817,IS_COMPOSED_OF,1719,C18142,63.546,29,8.96,1085,Cu,319,COPPER
5818,IS_COMPOSED_OF,1719,C18142,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5819,IS_COMPOSED_OF,1719,C18142,24.305,12,1.738,650,Mg,323,MAGNESIUM
5820,IS_COMPOSED_OF,1719,C18142,24.305,12,1.738,650,Mg,323,MAGNESIUM
5821,IS_COMPOSED_OF,1719,C18142,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5822,IS_COMPOSED_OF,1720,C18143,28.0855,14,2.33,1414,Si,333,SILICON
5823,IS_COMPOSED_OF,1720,C18143,63.546,29,8.96,1085,Cu,319,COPPER
5824,IS_COMPOSED_OF,1720,C18143,54.938044,25,7.26,1246,Mn,330,MANGANESE
5825,IS_COMPOSED_OF,1720,C18143,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5826,IS_COMPOSED_OF,1720,C18143,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5827,IS_COMPOSED_OF,1720,C18143,26.981539,13,2.7,660.3,Al,322,ALUMINUM
5828,IS_COMPOSED_OF,1720,C18143,118.71,50,5.75,231.9,Sn,326,TIN
5829,IS_COMPOSED_OF,1720,C18143,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5830,IS_COMPOSED_OF,1720,C18143,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5831,IS_COMPOSED_OF,1720,C18143,28.0855,14,2.33,1414,Si,333,SILICON
5832,IS_COMPOSED_OF,1721,C18145,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5833,IS_COMPOSED_OF,1721,C18145,65.38,30,7.13,419.5,Zn,328,ZINC
5834,IS_COMPOSED_OF,1721,C18145,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5835,IS_COMPOSED_OF,1721,C18145,63.546,29,8.96,1085,Cu,319,COPPER
5836,IS_COMPOSED_OF,1721,C18145,65.38,30,7.13,419.5,Zn,328,ZINC
5837,IS_COMPOSED_OF,1721,C18145,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5838,IS_COMPOSED_OF,1721,C18145,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5839,IS_COMPOSED_OF,1722,C18147,51.9961,24,7.19,1907,Cr,431,CHROMIUM
5840,IS_COMPOSED_OF,1722,C18147,63.546,29,8.96,1085,Cu,319,COPPER
5841,IS_COMPOSED_OF,1722,C18147,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
5842,IS_COMPOSED_OF,1722,C18147,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
